id,orig,pred,file,batch
3758,0.0,0.0,7725.png,rotation_20250721_01
3759,0.0,0.0,7725.png,rotation_20250721_01
3760,0.0,270.0,7725.png,rotation_20250721_01
3761,0.0,0.0,7727.png,rotation_20250721_01
3762,0.0,0.0,7727.png,rotation_20250721_01
3763,0.0,0.0,7727.png,rotation_20250721_01
3764,0.0,0.0,7727.png,rotation_20250721_01
3765,0.0,0.0,7727.png,rotation_20250721_01
3766,0.0,0.0,7727.png,rotation_20250721_01
3767,0.0,0.0,7727.png,rotation_20250721_01
3768,0.0,270.0,7727.png,rotation_20250721_01
3769,0.0,0.0,7727.png,rotation_20250721_01
3770,0.0,0.0,7727.png,rotation_20250721_01
3771,0.0,0.0,7727.png,rotation_20250721_01
3772,0.0,0.0,7727.png,rotation_20250721_01
3773,0.0,0.0,7727.png,rotation_20250721_01
3774,0.0,0.0,7727.png,rotation_20250721_01
3775,0.0,0.0,7727.png,rotation_20250721_01
3776,0.0,270.0,7727.png,rotation_20250721_01
3777,0.0,0.0,7727.png,rotation_20250721_01
3778,0.0,0.0,7727.png,rotation_20250721_01
3779,0.0,0.0,7727.png,rotation_20250721_01
3780,0.0,0.0,7727.png,rotation_20250721_01
3781,0.0,0.0,7727.png,rotation_20250721_01
3782,0.0,0.0,7727.png,rotation_20250721_01
3783,0.0,0.0,7727.png,rotation_20250721_01
3784,0.0,0.0,7727.png,rotation_20250721_01
3785,0.0,0.0,7727.png,rotation_20250721_01
3786,0.0,0.0,7727.png,rotation_20250721_01
3787,0.0,0.0,7727.png,rotation_20250721_01
3788,0.0,270.0,7727.png,rotation_20250721_01
3789,0.0,270.0,7727.png,rotation_20250721_01
3790,0.0,0.0,7727.png,rotation_20250721_01
3791,0.0,0.0,7727.png,rotation_20250721_01
3792,0.0,0.0,7727.png,rotation_20250721_01
3793,0.0,0.0,7727.png,rotation_20250721_01
3794,0.0,0.0,7727.png,rotation_20250721_01
3795,0.0,270.0,7727.png,rotation_20250721_01
3796,0.0,0.0,7727.png,rotation_20250721_01
3797,0.0,270.0,7727.png,rotation_20250721_01
3798,0.0,270.0,7727.png,rotation_20250721_01
3799,0.0,270.0,7727.png,rotation_20250721_01
3800,0.0,0.0,7727.png,rotation_20250721_01
3801,0.0,180.0,7727.png,rotation_20250721_01
3802,0.0,270.0,7727.png,rotation_20250721_01
3803,0.0,0.0,7727.png,rotation_20250721_01
3804,0.0,0.0,7727.png,rotation_20250721_01
3805,0.0,0.0,7727.png,rotation_20250721_01
3806,0.0,0.0,7727.png,rotation_20250721_01
3807,0.0,0.0,7727.png,rotation_20250721_01
3808,0.0,0.0,7728.png,rotation_20250721_01
3809,0.0,0.0,7728.png,rotation_20250721_01
3810,0.0,0.0,7728.png,rotation_20250721_01
3811,0.0,0.0,7728.png,rotation_20250721_01
3812,0.0,0.0,7728.png,rotation_20250721_01
3813,0.0,270.0,7728.png,rotation_20250721_01
3814,0.0,180.0,7728.png,rotation_20250721_01
3815,0.0,0.0,7728.png,rotation_20250721_01
3816,0.0,0.0,7728.png,rotation_20250721_01
3817,0.0,0.0,7728.png,rotation_20250721_01
3818,0.0,0.0,7728.png,rotation_20250721_01
3819,0.0,0.0,7728.png,rotation_20250721_01
3820,0.0,0.0,7728.png,rotation_20250721_01
3821,0.0,0.0,7728.png,rotation_20250721_01
3822,0.0,0.0,7728.png,rotation_20250721_01
3823,0.0,0.0,7728.png,rotation_20250721_01
3824,0.0,0.0,7728.png,rotation_20250721_01
3825,0.0,0.0,7728.png,rotation_20250721_01
3826,0.0,0.0,7728.png,rotation_20250721_01
3827,0.0,0.0,7728.png,rotation_20250721_01
3828,0.0,0.0,7728.png,rotation_20250721_01
3829,0.0,0.0,7728.png,rotation_20250721_01
3830,0.0,0.0,7728.png,rotation_20250721_01
3831,0.0,90.0,7728.png,rotation_20250721_01
3832,0.0,270.0,7728.png,rotation_20250721_01
3833,0.0,0.0,7728.png,rotation_20250721_01
3834,0.0,0.0,7728.png,rotation_20250721_01
3835,0.0,0.0,7728.png,rotation_20250721_01
3836,0.0,0.0,7728.png,rotation_20250721_01
3837,0.0,0.0,7728.png,rotation_20250721_01
3838,0.0,0.0,7728.png,rotation_20250721_01
3839,0.0,0.0,7728.png,rotation_20250721_01
3840,0.0,0.0,7728.png,rotation_20250721_01
3841,0.0,0.0,7728.png,rotation_20250721_01
3842,0.0,0.0,7728.png,rotation_20250721_01
3843,0.0,0.0,7728.png,rotation_20250721_01
3844,0.0,0.0,7728.png,rotation_20250721_01
3845,0.0,0.0,7728.png,rotation_20250721_01
3846,0.0,0.0,7728.png,rotation_20250721_01
3848,0.0,0.0,7728.png,rotation_20250721_01
3849,0.0,0.0,7728.png,rotation_20250721_01
3850,0.0,0.0,7728.png,rotation_20250721_01
3851,0.0,0.0,7728.png,rotation_20250721_01
3853,0.0,0.0,7728.png,rotation_20250721_01
3854,0.0,0.0,7728.png,rotation_20250721_01
3855,0.0,0.0,7728.png,rotation_20250721_01
3856,0.0,0.0,7728.png,rotation_20250721_01
3857,0.0,0.0,7728.png,rotation_20250721_01
3858,0.0,0.0,7728.png,rotation_20250721_01
3859,0.0,0.0,7728.png,rotation_20250721_01
3860,0.0,0.0,7728.png,rotation_20250721_01
3861,0.0,270.0,7728.png,rotation_20250721_01
3862,0.0,0.0,7728.png,rotation_20250721_01
3863,0.0,0.0,7728.png,rotation_20250721_01
3864,0.0,0.0,7728.png,rotation_20250721_01
3865,0.0,0.0,7728.png,rotation_20250721_01
3867,0.0,180.0,7728.png,rotation_20250721_01
3871,0.0,0.0,7728.png,rotation_20250721_01
3872,0.0,0.0,7728.png,rotation_20250721_01
3873,0.0,0.0,7728.png,rotation_20250721_01
3874,0.0,270.0,7730.png,rotation_20250721_01
3875,0.0,0.0,7730.png,rotation_20250721_01
3876,0.0,270.0,7730.png,rotation_20250721_01
3877,0.0,0.0,7730.png,rotation_20250721_01
3878,0.0,0.0,7730.png,rotation_20250721_01
3879,0.0,0.0,7730.png,rotation_20250721_01
3880,0.0,0.0,7730.png,rotation_20250721_01
3881,0.0,0.0,7730.png,rotation_20250721_01
3883,0.0,180.0,7730.png,rotation_20250721_01
3884,0.0,0.0,7730.png,rotation_20250721_01
3885,0.0,0.0,7730.png,rotation_20250721_01
3886,0.0,270.0,7730.png,rotation_20250721_01
3887,0.0,0.0,7730.png,rotation_20250721_01
3890,0.0,0.0,7730.png,rotation_20250721_01
3891,0.0,0.0,7730.png,rotation_20250721_01
3892,0.0,270.0,7730.png,rotation_20250721_01
3893,0.0,270.0,7730.png,rotation_20250721_01
3894,0.0,270.0,7730.png,rotation_20250721_01
3895,0.0,270.0,7730.png,rotation_20250721_01
3896,0.0,270.0,7730.png,rotation_20250721_01
3897,0.0,0.0,7730.png,rotation_20250721_01
3898,0.0,0.0,7730.png,rotation_20250721_01
3899,0.0,0.0,7730.png,rotation_20250721_01
3900,0.0,0.0,7730.png,rotation_20250721_01
3901,0.0,0.0,7730.png,rotation_20250721_01
3902,0.0,270.0,7730.png,rotation_20250721_01
3903,0.0,270.0,7730.png,rotation_20250721_01
3904,0.0,270.0,7730.png,rotation_20250721_01
3905,0.0,0.0,7730.png,rotation_20250721_01
3907,0.0,0.0,7730.png,rotation_20250721_01
3908,0.0,0.0,7730.png,rotation_20250721_01
3909,0.0,270.0,7730.png,rotation_20250721_01
3910,0.0,0.0,7731.png,rotation_20250721_01
3911,0.0,0.0,7731.png,rotation_20250721_01
3912,0.0,270.0,7731.png,rotation_20250721_01
3913,0.0,270.0,7731.png,rotation_20250721_01
3914,0.0,270.0,7731.png,rotation_20250721_01
3915,0.0,270.0,7731.png,rotation_20250721_01
3916,0.0,0.0,7731.png,rotation_20250721_01
3917,0.0,0.0,7731.png,rotation_20250721_01
3918,0.0,0.0,7731.png,rotation_20250721_01
3919,0.0,0.0,7731.png,rotation_20250721_01
3920,0.0,180.0,7731.png,rotation_20250721_01
3921,0.0,0.0,7731.png,rotation_20250721_01
3922,0.0,270.0,7731.png,rotation_20250721_01
3923,0.0,0.0,7731.png,rotation_20250721_01
3924,0.0,0.0,7731.png,rotation_20250721_01
3925,0.0,0.0,7731.png,rotation_20250721_01
3926,0.0,0.0,7731.png,rotation_20250721_01
3927,0.0,0.0,7731.png,rotation_20250721_01
3928,0.0,270.0,7731.png,rotation_20250721_01
3929,0.0,0.0,7731.png,rotation_20250721_01
3930,0.0,0.0,7731.png,rotation_20250721_01
3931,0.0,180.0,7731.png,rotation_20250721_01
3932,0.0,0.0,7731.png,rotation_20250721_01
3933,0.0,270.0,7731.png,rotation_20250721_01
3934,0.0,0.0,7731.png,rotation_20250721_01
3935,0.0,0.0,7731.png,rotation_20250721_01
3936,0.0,0.0,7731.png,rotation_20250721_01
3937,0.0,0.0,7731.png,rotation_20250721_01
3938,0.0,0.0,7731.png,rotation_20250721_01
3939,0.0,0.0,7731.png,rotation_20250721_01
3940,0.0,0.0,7731.png,rotation_20250721_01
3941,0.0,270.0,7731.png,rotation_20250721_01
3942,0.0,0.0,7731.png,rotation_20250721_01
3943,0.0,0.0,7731.png,rotation_20250721_01
3944,0.0,0.0,7731.png,rotation_20250721_01
3945,0.0,270.0,7731.png,rotation_20250721_01
3947,0.0,0.0,7734.png,rotation_20250721_01
3948,0.0,0.0,7734.png,rotation_20250721_01
3949,0.0,0.0,7734.png,rotation_20250721_01
3950,0.0,0.0,7734.png,rotation_20250721_01
3951,0.0,0.0,7734.png,rotation_20250721_01
3952,0.0,0.0,7734.png,rotation_20250721_01
3953,0.0,270.0,7734.png,rotation_20250721_01
3954,0.0,0.0,7734.png,rotation_20250721_01
3955,0.0,0.0,7734.png,rotation_20250721_01
3956,0.0,0.0,7734.png,rotation_20250721_01
3957,0.0,270.0,7734.png,rotation_20250721_01
3958,0.0,0.0,7734.png,rotation_20250721_01
3959,0.0,270.0,7734.png,rotation_20250721_01
3960,0.0,0.0,7734.png,rotation_20250721_01
3961,0.0,0.0,7734.png,rotation_20250721_01
3962,0.0,0.0,7734.png,rotation_20250721_01
3963,0.0,0.0,7734.png,rotation_20250721_01
3964,0.0,0.0,7734.png,rotation_20250721_01
3965,0.0,0.0,7734.png,rotation_20250721_01
3966,0.0,0.0,7734.png,rotation_20250721_01
3967,0.0,0.0,7734.png,rotation_20250721_01
3968,0.0,0.0,7734.png,rotation_20250721_01
3969,0.0,0.0,7734.png,rotation_20250721_01
3970,0.0,0.0,7734.png,rotation_20250721_01
3971,0.0,0.0,7734.png,rotation_20250721_01
3972,0.0,0.0,7734.png,rotation_20250721_01
3973,0.0,0.0,7734.png,rotation_20250721_01
3974,0.0,0.0,7734.png,rotation_20250721_01
3975,0.0,270.0,7734.png,rotation_20250721_01
3976,0.0,0.0,7734.png,rotation_20250721_01
3978,0.0,0.0,7736.png,rotation_20250721_01
3979,0.0,0.0,7736.png,rotation_20250721_01
3980,0.0,0.0,7736.png,rotation_20250721_01
3981,0.0,270.0,7736.png,rotation_20250721_01
3982,0.0,0.0,7736.png,rotation_20250721_01
3984,0.0,270.0,7736.png,rotation_20250721_01
3986,0.0,0.0,7736.png,rotation_20250721_01
3987,0.0,0.0,7736.png,rotation_20250721_01
3988,0.0,0.0,7736.png,rotation_20250721_01
3989,0.0,0.0,7736.png,rotation_20250721_01
3990,0.0,0.0,7736.png,rotation_20250721_01
3991,0.0,0.0,7736.png,rotation_20250721_01
3992,0.0,0.0,7736.png,rotation_20250721_01
3993,0.0,0.0,7736.png,rotation_20250721_01
3994,0.0,0.0,7736.png,rotation_20250721_01
3995,0.0,0.0,7740.png,rotation_20250721_01
3996,0.0,0.0,7740.png,rotation_20250721_01
3997,0.0,270.0,7740.png,rotation_20250721_01
3998,0.0,0.0,7740.png,rotation_20250721_01
3999,0.0,0.0,7740.png,rotation_20250721_01
4001,0.0,0.0,7740.png,rotation_20250721_01
4002,0.0,0.0,7740.png,rotation_20250721_01
4003,0.0,0.0,7740.png,rotation_20250721_01
4004,0.0,0.0,7740.png,rotation_20250721_01
4005,0.0,0.0,7740.png,rotation_20250721_01
4006,0.0,0.0,7740.png,rotation_20250721_01
4008,0.0,0.0,7740.png,rotation_20250721_01
4009,0.0,0.0,7740.png,rotation_20250721_01
4010,0.0,0.0,7740.png,rotation_20250721_01
4011,0.0,270.0,7740.png,rotation_20250721_01
4012,0.0,0.0,7740.png,rotation_20250721_01
4013,0.0,270.0,7740.png,rotation_20250721_01
4014,0.0,0.0,7740.png,rotation_20250721_01
4015,0.0,0.0,7740.png,rotation_20250721_01
4016,0.0,0.0,7740.png,rotation_20250721_01
4017,0.0,0.0,7740.png,rotation_20250721_01
4018,0.0,0.0,7740.png,rotation_20250721_01
4019,0.0,0.0,7740.png,rotation_20250721_01
4020,0.0,0.0,7740.png,rotation_20250721_01
4021,0.0,0.0,7740.png,rotation_20250721_01
4022,0.0,0.0,7740.png,rotation_20250721_01
4025,0.0,0.0,7740.png,rotation_20250721_01
4026,0.0,0.0,7740.png,rotation_20250721_01
4027,0.0,0.0,7740.png,rotation_20250721_01
4028,0.0,0.0,7740.png,rotation_20250721_01
4029,0.0,0.0,7740.png,rotation_20250721_01
4030,0.0,0.0,7740.png,rotation_20250721_01
4031,0.0,0.0,7740.png,rotation_20250721_01
4032,0.0,0.0,7740.png,rotation_20250721_01
4034,0.0,0.0,7740.png,rotation_20250721_01
4035,0.0,0.0,7740.png,rotation_20250721_01
4036,0.0,0.0,7740.png,rotation_20250721_01
4037,0.0,0.0,7740.png,rotation_20250721_01
4038,0.0,270.0,7740.png,rotation_20250721_01
4039,0.0,0.0,7740.png,rotation_20250721_01
4040,0.0,0.0,7740.png,rotation_20250721_01
4041,0.0,0.0,7740.png,rotation_20250721_01
4042,0.0,0.0,7740.png,rotation_20250721_01
4046,0.0,0.0,7740.png,rotation_20250721_01
4047,0.0,0.0,7740.png,rotation_20250721_01
4048,0.0,0.0,7740.png,rotation_20250721_01
4049,0.0,0.0,7740.png,rotation_20250721_01
4050,0.0,0.0,7740.png,rotation_20250721_01
4051,0.0,0.0,7740.png,rotation_20250721_01
4052,0.0,0.0,7740.png,rotation_20250721_01
4053,0.0,0.0,7740.png,rotation_20250721_01
4054,0.0,0.0,7740.png,rotation_20250721_01
4057,0.0,0.0,7740.png,rotation_20250721_01
4058,0.0,0.0,7740.png,rotation_20250721_01
4059,0.0,0.0,7740.png,rotation_20250721_01
4060,0.0,0.0,7740.png,rotation_20250721_01
4061,0.0,0.0,7740.png,rotation_20250721_01
4062,0.0,0.0,7740.png,rotation_20250721_01
4063,0.0,0.0,7740.png,rotation_20250721_01
4064,0.0,270.0,7740.png,rotation_20250721_01
4065,0.0,0.0,7740.png,rotation_20250721_01
4066,0.0,180.0,7740.png,rotation_20250721_01
4067,0.0,0.0,7740.png,rotation_20250721_01
4068,0.0,0.0,7740.png,rotation_20250721_01
4071,0.0,0.0,7742.png,rotation_20250721_01
4072,0.0,0.0,7742.png,rotation_20250721_01
4074,0.0,270.0,7742.png,rotation_20250721_01
4075,0.0,0.0,7742.png,rotation_20250721_01
4076,0.0,0.0,7742.png,rotation_20250721_01
4077,0.0,270.0,7742.png,rotation_20250721_01
4078,0.0,0.0,7742.png,rotation_20250721_01
4079,0.0,0.0,7742.png,rotation_20250721_01
4080,0.0,270.0,7742.png,rotation_20250721_01
4081,0.0,270.0,7742.png,rotation_20250721_01
4082,0.0,0.0,7746.png,rotation_20250721_01
4084,0.0,0.0,7746.png,rotation_20250721_01
4085,0.0,0.0,7746.png,rotation_20250721_01
4086,0.0,180.0,7746.png,rotation_20250721_01
4089,0.0,0.0,7746.png,rotation_20250721_01
4090,0.0,0.0,7746.png,rotation_20250721_01
4091,0.0,180.0,7746.png,rotation_20250721_01
4092,0.0,270.0,7746.png,rotation_20250721_01
4093,0.0,270.0,7746.png,rotation_20250721_01
4094,0.0,270.0,7746.png,rotation_20250721_01
4095,0.0,270.0,7746.png,rotation_20250721_01
4096,0.0,0.0,7746.png,rotation_20250721_01
4097,0.0,0.0,7746.png,rotation_20250721_01
4098,0.0,0.0,7746.png,rotation_20250721_01
4099,0.0,0.0,7746.png,rotation_20250721_01
4100,0.0,0.0,7746.png,rotation_20250721_01
4101,0.0,0.0,7746.png,rotation_20250721_01
4102,0.0,270.0,7746.png,rotation_20250721_01
4103,0.0,0.0,7746.png,rotation_20250721_01
4104,0.0,0.0,7746.png,rotation_20250721_01
4105,0.0,0.0,7746.png,rotation_20250721_01
4106,0.0,0.0,7746.png,rotation_20250721_01
4107,0.0,0.0,7746.png,rotation_20250721_01
4108,0.0,0.0,7746.png,rotation_20250721_01
4109,0.0,0.0,7746.png,rotation_20250721_01
4110,0.0,0.0,7746.png,rotation_20250721_01
4111,0.0,0.0,7746.png,rotation_20250721_01
4112,0.0,0.0,7749.png,rotation_20250721_01
4113,0.0,180.0,7749.png,rotation_20250721_01
4114,0.0,0.0,7749.png,rotation_20250721_01
4116,0.0,0.0,7749.png,rotation_20250721_01
4117,0.0,0.0,7749.png,rotation_20250721_01
4118,0.0,0.0,7749.png,rotation_20250721_01
4119,0.0,0.0,7749.png,rotation_20250721_01
4120,0.0,0.0,7750.png,rotation_20250721_01
4121,0.0,0.0,7750.png,rotation_20250721_01
4122,0.0,0.0,7750.png,rotation_20250721_01
4123,0.0,0.0,7750.png,rotation_20250721_01
4124,0.0,0.0,7750.png,rotation_20250721_01
4125,0.0,0.0,7750.png,rotation_20250721_01
4126,0.0,0.0,7750.png,rotation_20250721_01
4127,0.0,0.0,7750.png,rotation_20250721_01
4128,0.0,180.0,7750.png,rotation_20250721_01
4129,0.0,0.0,7750.png,rotation_20250721_01
4130,0.0,0.0,7750.png,rotation_20250721_01
4131,0.0,0.0,7750.png,rotation_20250721_01
4132,0.0,0.0,7750.png,rotation_20250721_01
4133,0.0,0.0,7750.png,rotation_20250721_01
4134,0.0,0.0,7750.png,rotation_20250721_01
4135,0.0,0.0,7750.png,rotation_20250721_01
4136,0.0,0.0,7750.png,rotation_20250721_01
4137,0.0,0.0,7750.png,rotation_20250721_01
4138,0.0,0.0,7750.png,rotation_20250721_01
4139,0.0,0.0,7750.png,rotation_20250721_01
4140,0.0,0.0,7750.png,rotation_20250721_01
4141,0.0,0.0,7750.png,rotation_20250721_01
4142,0.0,270.0,7750.png,rotation_20250721_01
4143,0.0,0.0,7750.png,rotation_20250721_01
4144,0.0,0.0,7750.png,rotation_20250721_01
4145,0.0,0.0,7750.png,rotation_20250721_01
4147,0.0,0.0,7756.png,rotation_20250721_01
4148,0.0,0.0,7756.png,rotation_20250721_01
4149,0.0,0.0,7756.png,rotation_20250721_01
4150,0.0,0.0,7756.png,rotation_20250721_01
4151,0.0,0.0,7756.png,rotation_20250721_01
4152,0.0,0.0,7756.png,rotation_20250721_01
4153,0.0,0.0,7756.png,rotation_20250721_01
4154,0.0,0.0,7756.png,rotation_20250721_01
4155,0.0,270.0,7756.png,rotation_20250721_01
4156,0.0,0.0,7756.png,rotation_20250721_01
4157,0.0,0.0,7756.png,rotation_20250721_01
4158,0.0,0.0,7756.png,rotation_20250721_01
4163,0.0,0.0,7756.png,rotation_20250721_01
4164,0.0,0.0,7756.png,rotation_20250721_01
4165,0.0,0.0,7756.png,rotation_20250721_01
4166,0.0,270.0,7756.png,rotation_20250721_01
4167,0.0,0.0,7756.png,rotation_20250721_01
4168,0.0,0.0,7756.png,rotation_20250721_01
4169,0.0,270.0,7756.png,rotation_20250721_01
4170,0.0,0.0,7756.png,rotation_20250721_01
4171,0.0,0.0,7756.png,rotation_20250721_01
4172,0.0,0.0,7756.png,rotation_20250721_01
4173,0.0,0.0,7756.png,rotation_20250721_01
4174,0.0,0.0,7756.png,rotation_20250721_01
4175,0.0,0.0,7756.png,rotation_20250721_01
4176,0.0,0.0,7756.png,rotation_20250721_01
4177,0.0,0.0,7756.png,rotation_20250721_01
4178,0.0,0.0,7756.png,rotation_20250721_01
4179,0.0,90.0,776.png,rotation_20250721_01
4187,0.0,0.0,776.png,rotation_20250721_01
4188,0.0,270.0,776.png,rotation_20250721_01
4189,0.0,0.0,776.png,rotation_20250721_01
4192,0.0,0.0,776.png,rotation_20250721_01
4193,0.0,0.0,776.png,rotation_20250721_01
4194,0.0,0.0,776.png,rotation_20250721_01
4195,0.0,0.0,776.png,rotation_20250721_01
4196,0.0,0.0,776.png,rotation_20250721_01
4197,0.0,0.0,776.png,rotation_20250721_01
4198,0.0,0.0,776.png,rotation_20250721_01
4202,0.0,0.0,7762.png,rotation_20250721_01
4203,0.0,0.0,7762.png,rotation_20250721_01
4204,0.0,0.0,7762.png,rotation_20250721_01
4205,0.0,270.0,7762.png,rotation_20250721_01
4206,0.0,0.0,7762.png,rotation_20250721_01
4207,0.0,0.0,7762.png,rotation_20250721_01
4208,0.0,0.0,7762.png,rotation_20250721_01
4209,0.0,0.0,7762.png,rotation_20250721_01
4210,0.0,270.0,7762.png,rotation_20250721_01
4215,0.0,270.0,7762.png,rotation_20250721_01
4216,0.0,0.0,7762.png,rotation_20250721_01
4217,0.0,0.0,7762.png,rotation_20250721_01
4218,0.0,270.0,7762.png,rotation_20250721_01
4219,0.0,270.0,7762.png,rotation_20250721_01
4220,0.0,0.0,7762.png,rotation_20250721_01
4221,0.0,0.0,7762.png,rotation_20250721_01
4222,0.0,0.0,7763.png,rotation_20250721_01
4232,0.0,0.0,7763.png,rotation_20250721_01
4233,0.0,180.0,7763.png,rotation_20250721_01
4234,0.0,0.0,7763.png,rotation_20250721_01
4235,0.0,270.0,7763.png,rotation_20250721_01
4236,0.0,180.0,7763.png,rotation_20250721_01
4237,0.0,0.0,7763.png,rotation_20250721_01
4238,0.0,0.0,7763.png,rotation_20250721_01
4239,0.0,270.0,7763.png,rotation_20250721_01
4240,0.0,270.0,7763.png,rotation_20250721_01
4241,0.0,0.0,7763.png,rotation_20250721_01
4242,0.0,0.0,7763.png,rotation_20250721_01
4244,0.0,270.0,7763.png,rotation_20250721_01
4245,0.0,0.0,7763.png,rotation_20250721_01
4246,0.0,180.0,7763.png,rotation_20250721_01
4247,0.0,0.0,7763.png,rotation_20250721_01
4248,0.0,0.0,7763.png,rotation_20250721_01
4249,0.0,0.0,7763.png,rotation_20250721_01
4250,0.0,0.0,7763.png,rotation_20250721_01
4251,0.0,0.0,7763.png,rotation_20250721_01
4252,0.0,0.0,7763.png,rotation_20250721_01
4253,0.0,0.0,7763.png,rotation_20250721_01
4254,0.0,0.0,7763.png,rotation_20250721_01
4255,0.0,0.0,7763.png,rotation_20250721_01
4256,0.0,270.0,7763.png,rotation_20250721_01
4257,0.0,270.0,7763.png,rotation_20250721_01
4258,0.0,0.0,7763.png,rotation_20250721_01
4259,0.0,180.0,7763.png,rotation_20250721_01
4260,0.0,180.0,7763.png,rotation_20250721_01
4261,0.0,0.0,7763.png,rotation_20250721_01
4262,0.0,0.0,7763.png,rotation_20250721_01
4263,0.0,0.0,7763.png,rotation_20250721_01
4264,0.0,0.0,7763.png,rotation_20250721_01
4265,0.0,0.0,7763.png,rotation_20250721_01
4266,0.0,0.0,7763.png,rotation_20250721_01
4267,0.0,0.0,7763.png,rotation_20250721_01
4268,0.0,0.0,7763.png,rotation_20250721_01
4269,0.0,0.0,7763.png,rotation_20250721_01
4270,0.0,0.0,7763.png,rotation_20250721_01
4271,0.0,0.0,7763.png,rotation_20250721_01
4272,0.0,0.0,7763.png,rotation_20250721_01
4273,0.0,0.0,7763.png,rotation_20250721_01
4274,0.0,0.0,7763.png,rotation_20250721_01
4275,0.0,0.0,7763.png,rotation_20250721_01
4276,0.0,270.0,7763.png,rotation_20250721_01
4277,0.0,270.0,7763.png,rotation_20250721_01
4278,0.0,270.0,7763.png,rotation_20250721_01
4279,0.0,270.0,7763.png,rotation_20250721_01
4280,0.0,0.0,7763.png,rotation_20250721_01
4281,0.0,270.0,7763.png,rotation_20250721_01
4282,0.0,0.0,7763.png,rotation_20250721_01
4283,0.0,0.0,7763.png,rotation_20250721_01
4284,0.0,0.0,7763.png,rotation_20250721_01
4285,0.0,0.0,7763.png,rotation_20250721_01
4286,0.0,0.0,7763.png,rotation_20250721_01
4287,0.0,0.0,7763.png,rotation_20250721_01
4288,0.0,0.0,7763.png,rotation_20250721_01
4289,0.0,0.0,7763.png,rotation_20250721_01
4290,0.0,0.0,7763.png,rotation_20250721_01
4291,0.0,0.0,7763.png,rotation_20250721_01
4292,0.0,0.0,7763.png,rotation_20250721_01
4293,0.0,0.0,7765.png,rotation_20250721_01
4295,0.0,0.0,7765.png,rotation_20250721_01
4296,0.0,0.0,7765.png,rotation_20250721_01
4297,0.0,0.0,7765.png,rotation_20250721_01
4298,0.0,0.0,7765.png,rotation_20250721_01
4299,0.0,0.0,7765.png,rotation_20250721_01
4300,0.0,0.0,7765.png,rotation_20250721_01
4301,0.0,0.0,7765.png,rotation_20250721_01
4302,0.0,0.0,7765.png,rotation_20250721_01
4303,0.0,0.0,7765.png,rotation_20250721_01
4304,0.0,0.0,7765.png,rotation_20250721_01
4305,0.0,0.0,7765.png,rotation_20250721_01
4306,0.0,0.0,7765.png,rotation_20250721_01
4307,0.0,0.0,7765.png,rotation_20250721_01
4308,0.0,0.0,7765.png,rotation_20250721_01
4309,0.0,0.0,7765.png,rotation_20250721_01
4310,0.0,0.0,7765.png,rotation_20250721_01
4311,0.0,0.0,7765.png,rotation_20250721_01
4312,0.0,0.0,7765.png,rotation_20250721_01
4313,0.0,0.0,7765.png,rotation_20250721_01
4314,0.0,0.0,7765.png,rotation_20250721_01
4315,0.0,0.0,7765.png,rotation_20250721_01
4316,0.0,0.0,7765.png,rotation_20250721_01
4317,0.0,0.0,7765.png,rotation_20250721_01
4318,0.0,0.0,7765.png,rotation_20250721_01
4319,0.0,0.0,7765.png,rotation_20250721_01
4320,0.0,0.0,7765.png,rotation_20250721_01
4321,0.0,0.0,7765.png,rotation_20250721_01
4322,0.0,0.0,7765.png,rotation_20250721_01
4323,0.0,0.0,7765.png,rotation_20250721_01
4324,0.0,0.0,7765.png,rotation_20250721_01
4325,0.0,270.0,7769.png,rotation_20250721_01
4326,0.0,270.0,7769.png,rotation_20250721_01
4327,0.0,0.0,7769.png,rotation_20250721_01
4328,0.0,0.0,7769.png,rotation_20250721_01
4329,0.0,0.0,7769.png,rotation_20250721_01
4330,0.0,0.0,7769.png,rotation_20250721_01
4331,0.0,0.0,7769.png,rotation_20250721_01
4332,0.0,0.0,7769.png,rotation_20250721_01
4333,0.0,0.0,7769.png,rotation_20250721_01
4334,0.0,0.0,7769.png,rotation_20250721_01
4335,0.0,0.0,7769.png,rotation_20250721_01
4336,0.0,0.0,7769.png,rotation_20250721_01
4337,0.0,0.0,7769.png,rotation_20250721_01
4338,0.0,0.0,7775.png,rotation_20250721_01
4342,0.0,0.0,7775.png,rotation_20250721_01
4343,0.0,0.0,7775.png,rotation_20250721_01
4344,0.0,0.0,7775.png,rotation_20250721_01
4345,0.0,0.0,7775.png,rotation_20250721_01
4346,0.0,0.0,7775.png,rotation_20250721_01
4347,0.0,0.0,7775.png,rotation_20250721_01
4348,0.0,0.0,7775.png,rotation_20250721_01
4349,0.0,0.0,7775.png,rotation_20250721_01
4350,0.0,0.0,7775.png,rotation_20250721_01
4351,0.0,0.0,7775.png,rotation_20250721_01
4352,0.0,0.0,7775.png,rotation_20250721_01
4353,0.0,0.0,7775.png,rotation_20250721_01
4354,0.0,0.0,7775.png,rotation_20250721_01
4355,0.0,0.0,7775.png,rotation_20250721_01
4356,0.0,0.0,7775.png,rotation_20250721_01
4360,0.0,270.0,7775.png,rotation_20250721_01
4361,0.0,0.0,7775.png,rotation_20250721_01
4362,0.0,0.0,7782.png,rotation_20250721_01
4363,0.0,0.0,7782.png,rotation_20250721_01
4364,0.0,0.0,7782.png,rotation_20250721_01
